rain_true,rain_pred,wind_spd_true,wind_spd_pred,wind_dir_sin_true,wind_dir_sin_pred,wind_dir_cos_true,wind_dir_cos_pred,pressure_true,pressure_pred
0.0,0.06908135,-0.840485,-0.45862266,-0.2679531,0.25145614,0.96343195,0.23151031,0.13741542,0.20475817
0.0,0.074159645,-1.6927102,-0.50037634,-0.04381555,0.2531532,0.99903965,0.21881545,0.031220846,0.19985977
0.0,0.092189446,0.106550574,-0.49972746,0.014594798,0.26438242,0.9998935,0.26160944,0.44291127,0.1841537
0.0,0.10290494,-1.4998856,-0.51838845,-0.9884311,0.27094096,-0.15167056,0.25164503,0.09668825,0.19968963
0.0,0.116666555,-1.5342757,-0.558881,-0.99810404,0.2675957,0.061549377,0.26439616,-0.009882026,0.16845042
0.0,0.112932734,-1.5859427,-0.55002075,-0.95595324,0.21347114,0.293519,0.3057172,0.20726788,0.13666558
0.0,0.10347908,-1.3203846,-0.52073056,-0.87292206,0.22055042,0.48785967,0.28762114,0.4548552,0.15158957
0.0,0.10549443,-1.5098659,-0.47032115,-0.8193397,0.17960379,0.57330835,0.35549784,0.19766225,0.14599812
0.0,0.122759,-1.4795309,-0.44615152,-0.90886337,0.12713182,-0.41709393,0.41354415,-0.015568017,0.117654
0.0,0.11429411,-1.4386424,-0.5220486,-0.9936703,0.12681809,-0.112336114,0.42765003,0.09318917,0.12245528
0.0,0.10989798,-1.2034153,-0.35741076,0.9365422,0.14368355,-0.35055476,0.49309978,0.4505711,0.12367473
0.0,0.0870688,-1.2027438,-0.48909906,0.9840174,0.0030191746,0.17807235,0.3380704,0.023196533,0.13938414
0.0,0.09873162,-0.29820856,-0.5505164,0.69542694,-0.10065358,0.7185968,0.34287363,0.12812382,0.09694085
0.0,0.09641375,0.52592283,-0.5968823,0.39688757,-0.14958385,0.91786724,0.33265674,0.17786221,0.16621822
0.0,0.08851848,1.2461463,-0.6271474,0.44084018,-0.15587714,0.89758563,0.27541792,0.33768678,0.19526052
0.0,0.08639925,-0.011546836,-0.61224157,0.8289766,-0.17631283,0.5592833,0.28749448,-0.06825595,0.16288176
0.037820056,0.09339077,1.519779,-0.63734937,0.7735085,-0.18628007,0.63378596,0.2209789,-0.03724656,0.18435147
0.0,0.08370209,-0.5112092,-0.64276886,0.86305416,-0.22139299,0.50511146,0.21251626,0.40815046,0.15914129
1.2047707,0.07660176,2.2663276,-0.6015673,0.7000841,-0.04788377,0.7140604,0.121186376,-0.11217379,0.19997138
0.0,0.08037767,-1.3381304,-0.56499654,0.73501813,0.07381776,-0.6780474,0.102289975,0.007422676,0.177311
0.0,0.088629335,-1.2772951,-0.43003905,0.69669574,0.096087664,-0.71736676,0.22937949,0.22462866,0.14729875
0.0,0.1374826,-1.0329971,-0.22327363,0.9986782,0.18278426,-0.051399104,0.33130008,0.09079478,0.16238889
0.64617705,0.17736621,2.8835025,0.16105562,0.7227949,0.21621072,0.6910626,0.46818852,-0.0003436925,0.17685565
0.06780689,0.52189624,-0.4588536,0.419076,0.26159963,-0.020204931,0.96517646,0.31655383,-0.35592,-0.15419483
0.0,0.5326012,0.27901512,0.39136627,-0.34965557,-0.09501194,-0.9368783,0.21899948,-0.09891769,-0.12847456
0.0,0.42146513,0.34900942,0.77033263,-0.41756976,-0.07346567,-0.90864486,0.1234034,-0.10368966,-0.11380433
0.0037757708,0.4685866,0.45140138,0.8484389,-0.36319026,-0.17819145,-0.931715,-0.045392185,0.25578386,-0.032518633
0.0,0.49938944,1.004622,0.8593224,-0.67864054,-0.2324011,-0.7344706,-0.058872893,0.7896614,0.0037171915
0.009680469,0.4684951,-0.44282997,0.5244348,0.61749357,-0.20011446,0.7865759,-0.058037594,-0.37658358,0.019550756
0.0,0.34270486,-0.20627989,0.66928196,-0.0006981316,-0.29588866,0.99999976,-0.08917545,-0.037510112,-0.0028020218
0.0,0.30633175,-0.20923796,0.6694773,-0.6722537,-0.2816104,0.7403208,-0.08223969,-0.051730696,-0.052384585
0.003696594,0.37147737,-0.4278076,0.03803084,0.6268078,-0.32530943,0.7791739,0.008094788,0.28545865,-0.08832445
1.0291066,0.3202758,0.17295372,0.36312237,-0.9458873,-0.352617,-0.3244953,-0.05553122,0.7281809,-0.020104975
0.0,0.2519057,-0.2741466,0.3870193,0.9091453,-0.40224117,-0.41647914,-0.07545832,0.47935432,-0.014547966
0.6005823,0.3271909,-0.78471196,0.3845033,0.82720315,-0.32471892,-0.56190294,-0.14925238,0.09812377,0.021828817
0.006638734,0.23708528,-0.9074242,0.28637585,0.78432995,-0.38993582,-0.62034386,-0.061759368,-0.22008425,0.036011416
0.0127453515,0.29184502,-0.88098294,0.053148247,0.3076334,-0.35375437,0.95150495,-0.09628248,-0.36937237,0.010870345
0.02595257,0.20845693,-0.92206264,0.16503856,0.6533545,-0.262756,-0.75705206,0.032173395,-0.18347858,0.061151456
0.0,0.14530526,-0.8042375,0.23841366,0.23386961,-0.30364242,0.972268,0.11833419,-0.36959106,0.053991012
0.071683325,0.1411678,-0.9177594,0.1501665,-0.109526135,-0.120831095,0.9939839,0.24866903,-0.13132896,0.069169395
0.04726137,0.29509896,-0.64918476,0.030269887,0.008312034,-0.22728547,0.9999654,0.07770805,-0.22256836,0.038327415
0.001429489,0.2393856,-0.5696627,-0.07696885,0.08530824,-0.0759498,0.9963546,0.08450573,0.034304965,0.08832966
0.0017686927,0.17860994,0.91007346,-0.041982908,-0.2634732,-0.019442972,0.9646667,0.042398214,0.22124733,0.12921876
0.0,0.14927603,-1.0838695,-0.19002964,0.17472233,0.07538435,0.98461777,0.038903236,-0.34247324,0.046891477
0.0,0.24986255,-0.4183998,-0.25212002,-0.052837044,-0.07748809,0.99860317,0.16296296,0.26984182,0.041506246
0.0,0.22718647,0.039211255,-0.27662763,0.0856995,0.0051915813,0.996321,0.03495568,0.1396584,0.007995315
0.00020660802,0.32926866,0.3952766,-0.35469857,0.057259098,-0.1698091,0.9983593,0.085224174,0.35107747,-0.06486507
2.3025575,0.24453312,2.0080128,-0.30423585,0.019786378,-0.065488,0.99980426,0.23603764,0.40042895,-0.015964523
0.0,0.3321962,0.43180537,-0.33818492,0.40577975,0.008926062,0.9139709,0.40636986,0.50994873,-0.034837283
0.0,0.18348941,-0.31525996,-0.29822114,0.52203345,0.11966555,0.852925,0.4144125,0.2835521,-0.004210055
0.27940884,0.20395064,2.401297,-0.13083191,0.19727238,0.0898754,0.9803487,0.5032723,0.55549276,0.026236175
0.0,0.21835205,3.6266348,-0.3455175,-0.6855643,-0.08071198,-0.7280121,0.383352,-0.5157849,-0.020421721
0.0,0.17079495,-1.3143493,-0.29824555,0.066587366,0.033333153,0.9977806,0.46761215,-0.3136227,0.05637121
0.0,0.19635457,-0.9721298,-0.13997455,0.73771936,0.048131436,0.67510754,0.5576117,0.3817336,-0.010388356
0.0,0.15809588,-1.0613134,-0.055939566,0.36457884,0.102462254,0.93117255,0.55106103,-0.31275916,0.03597454
0.0,0.35723677,3.452365,0.31439844,-0.49773103,0.11647496,-0.86733145,0.6006683,-0.38838735,-0.012281023
2.0066376,0.28731495,-0.6473276,0.22734307,0.98777694,0.22993523,-0.1558742,0.6106652,0.02271429,0.052683443
1.82828,0.25713065,-0.34235832,0.2091997,0.99964464,0.191484,0.026656747,0.5996641,-0.060915757,0.03208444
1.7884275,0.2656907,0.006433001,0.48836553,0.97795665,0.21290195,0.20880787,0.5999855,0.19470711,-0.02082885
1.3651136,0.3085502,1.4909048,0.5453497,0.7095554,0.07979205,0.7046497,0.4448676,0.36527562,-0.08040852
0.0,0.33201003,-0.9407448,-0.0044589303,0.15456259,-0.12755367,0.987983,0.36254165,-0.30093297,-0.00836527
0.0,0.27167085,1.9898835,0.07276155,-0.5136054,0.028489428,-0.8580265,0.52050585,-0.37497985,0.008120004
0.0,0.28712866,-0.80065596,-0.08442238,-0.14886968,-0.06176853,0.98885685,0.43698925,-0.2710395,-0.054288454
0.0,0.3428795,0.8637792,0.2256655,-0.48869738,-0.06422566,-0.8724534,0.3236797,-0.4832761,-0.06604452
0.47380257,0.3794875,2.99886,0.26448524,-0.55215526,0.026612237,0.8337413,0.35303444,-0.5417274,-0.032454245
1.8024478,0.3894403,1.6854911,0.21893604,0.20114203,0.06737253,0.9795621,0.33166862,0.064748004,0.019844837
0.2654651,0.44273335,0.43800804,0.30613515,0.1580719,0.16922808,0.9874276,0.32691526,-0.24280018,-0.013494492
0.6656766,0.46253833,0.5250248,0.4683517,-0.019546444,0.18449715,0.99980897,0.4378442,-0.029037198,-0.07534047
0.0,0.48173758,-0.72784764,0.11115399,-0.6666812,0.027716544,0.745343,0.34371436,-0.26621142,-0.051082663
0.009066365,0.3972729,0.26377752,0.34769973,0.255735,0.011993138,0.9667469,0.25298685,-0.10317938,-0.04460843
0.0,0.4760678,-0.65778685,0.06683518,-0.8489563,-0.03087493,0.528463,0.22751927,-0.31386945,-0.05968763
1.0435421,0.36960033,0.9404756,0.30306765,0.25999895,-0.00068020076,0.9656089,0.1257967,-0.24879459,-0.09606568
1.64981,0.38983303,2.6021845,0.66390175,0.10713176,-0.045556754,0.9942448,0.15188494,-0.29862663,-0.17188206
0.0,0.34986332,-1.0054692,0.5288672,0.38660365,0.15176487,0.922246,0.39416444,-0.3197405,-0.14653978
1.6849912,0.44870523,2.5472407,0.54123145,-0.565327,0.14333063,0.8248669,0.42371064,0.16499303,-0.11597782
2.1728415,0.43720582,1.2363797,0.6249028,-0.6262977,0.14576837,0.779584,0.43261296,-0.04283722,-0.1616632
1.9702487,0.49434385,1.3459747,0.373759,-0.68003017,0.02696456,0.73318416,0.25140968,-0.30068627,-0.08402815
0.0,0.42281052,-0.95786023,0.25602007,0.2413856,0.06435236,0.9704293,0.37610507,-0.33214426,-0.12827688
2.3287253,0.46280915,0.90061563,0.02408643,-0.6299645,-0.08538507,0.77662396,0.35311255,-0.18587297,-0.083236374
0.0,0.43964702,-0.8267295,0.18961725,0.036512896,-0.038199075,0.9993332,0.40532532,-0.33825642,-0.13583112
0.051492713,0.52193964,-0.95278615,0.623039,0.6753167,0.08351201,0.73752785,0.5898357,0.0437704,-0.16137186
0.0,0.43314448,-0.71521217,0.12450543,0.3511268,-0.061735548,0.93632793,0.4541915,-0.058728836,-0.15362102
0.41342014,0.43328324,-0.5846101,0.6641804,0.19160132,0.022735238,0.98147285,0.49012196,0.19356878,-0.19349563
1.8660102,0.48150292,0.36241415,0.43824628,-0.04856649,-0.022697762,0.99881995,0.53052676,0.38260275,-0.17174727
0.0,0.5589281,-0.1983618,0.5670369,0.03766838,-0.020424798,0.9992903,0.47651228,0.7237398,-0.15198463
0.004899401,0.4969582,-1.2124293,0.17361951,0.41604275,-0.11988244,0.90934503,0.39746577,0.46502718,-0.119600676
0.0,0.70257556,-0.9561064,0.3899169,0.07330782,-0.012250252,0.9973094,0.4647341,-0.3411611,-0.12818891
0.0,0.5468953,-1.2090992,5.2712858e-06,0.99897355,-0.10108697,0.045297604,0.42142257,0.23997635,-0.1248469
0.0,0.5752414,-1.0781797,-0.04664046,-0.02990612,-0.090753525,0.9995527,0.4705825,0.18231456,-0.13393998
0.0,0.47839895,-0.91645056,0.06794179,-0.055960912,-0.009595029,0.99843293,0.55238146,-0.3365966,-0.14998505
0.0,0.55761766,-0.3405519,-0.11912499,-0.7911702,-0.03565409,-0.6115961,0.51686656,0.18544354,-0.11457116
0.0,0.6790704,-0.54097575,0.17480668,-0.7040457,0.056451216,0.71015465,0.57065135,0.1726136,-0.10510566
0.0,0.48571733,-1.0674347,0.02166973,0.6403611,0.036621846,-0.76807404,0.6297701,0.49632818,0.0022630692
0.04340783,0.5257741,-0.5795198,-0.0578142,0.941713,0.059215017,0.33641735,0.5626674,0.8632709,-0.026115142
0.0,0.53414464,-0.95660245,-0.27447867,0.27001232,0.0011899322,0.9628569,0.49869996,-0.35312748,-0.048574932
0.0,0.5005624,-1.1246186,-0.28945008,0.9044644,0.0035243705,-0.42654902,0.44727647,0.13495374,0.01593282
0.0,0.41944185,-1.1365591,-0.31721088,0.5687234,0.007483883,-0.82252884,0.5605497,0.092981696,-0.008062892
0.0,0.48841682,-1.0306513,-0.49672028,0.71211797,-0.057462014,-0.70205986,0.47896358,0.40605888,-0.0871196
0.0,0.38808393,-0.7635522,-0.35241386,0.944663,-0.060886063,0.3280424,0.3953054,0.7877941,-0.038516857
0.0,0.3080083,-0.44000828,-0.3992829,0.43332487,-0.08378131,0.9012378,0.48185253,0.59830034,0.0063971207
0.0,0.27470765,-0.9971075,-0.45038834,0.5896898,0.030999858,0.8076298,0.28366333,0.0057460372,0.047194283
0.0,0.16412774,-1.0575007,-0.40005133,0.7656937,0.08886813,0.64320534,0.3237779,0.29187924,0.05592341
0.0,0.25051308,-1.1065245,-0.53042203,-0.04758588,-0.01820571,0.99886715,0.3176246,-0.34020782,0.07404244
0.0,0.2533521,-1.3950922,-0.43419084,0.7171083,0.067118876,0.69696176,0.25155053,0.07812186,0.040939443
0.0,0.14134645,-0.8863018,-0.44153467,0.78483045,0.09805148,0.61971056,0.1797459,-0.3342134,0.09784466
0.0,0.09064624,-1.3809774,-0.4786608,-0.41238904,0.15136465,0.9110078,0.10657306,0.12419297,0.12623304
0.0,0.14683911,-1.4666367,-0.47650746,0.12929319,0.24402422,0.9916064,0.14897378,0.060626503,0.14269005
0.0,0.15060714,-1.0374887,-0.39577854,0.24596298,0.28869766,0.9692792,0.22247918,0.33138958,0.1603852
0.0,0.1226039,0.5574111,-0.3834593,-0.034158174,0.23858944,0.9994164,0.25299755,0.55183667,0.15368228
0.0,0.13104591,1.8494128,-0.42176452,0.419155,0.21955448,0.9079147,0.2745558,0.4547094,0.16790977
0.0,0.19137728,-0.689202,-0.5319815,0.8148244,0.029494982,0.5797079,0.26735067,0.33758023,0.10072079
0.0,0.19089755,-1.3155731,-0.53299326,0.888397,0.08497086,-0.45907602,0.29200974,0.1253369,0.08938585
7.946967e-05,0.36886424,-0.65334624,-0.5770598,0.99128926,0.046214838,0.13170277,0.32561964,-0.34089753,-0.002387412
0.0,0.18295732,-1.1251614,-0.5512179,0.95433164,0.051083006,0.29874933,0.3037837,0.06166389,0.067268565
0.015893435,0.18188894,0.63127834,-0.5218102,0.7948252,0.15514791,0.6068384,0.44264483,0.1878211,0.06720433
0.0,0.1506932,-0.78362393,-0.5201462,0.8321478,0.141424,0.554554,0.43165708,-0.35514617,0.0836761
0.0,0.13301918,-0.6293356,-0.30945268,0.8713209,0.16741693,0.4907137,0.46379343,0.09363217,0.11626589
0.0,0.14787748,0.06759531,0.11575617,0.82569236,0.23277035,0.56412065,0.5707387,-0.024708219,0.11966516
1.1258637,0.10943455,3.394898,-0.18534145,0.7039527,0.24167094,0.7102468,0.48883855,0.14361168,0.14004734
0.0076773334,0.48526877,-0.21578051,-0.224707,0.24310715,-0.074518144,0.96999943,0.41732424,-0.25123385,-0.12690797
0.0,0.49647796,-0.032049593,0.018198188,0.0017453284,0.02532164,-0.99999845,0.38135928,0.022843262,-0.15855145
0.0,0.4645762,0.16262215,0.24657878,-0.352985,0.0107198525,-0.935629,0.34807318,0.064490065,-0.122136824
0.0,0.4245328,0.17458747,0.5110804,-0.40741417,-0.09528554,-0.91324353,0.10594248,0.35273728,-0.08035942
0.0,0.3797292,0.4169651,0.41185877,-0.4296839,-0.10645907,-0.9029794,0.038041994,0.45708698,-0.009489905
0.0086705405,0.33399773,-0.44254833,0.3831203,0.62898123,-0.19249621,0.77742046,0.026979983,-0.27260956,-0.00067488477
0.0,0.37867713,-0.49112803,0.18411982,0.9900237,-0.25715467,0.14090124,0.095886,0.08916861,0.019888878
0.0,0.32617313,-0.4140211,0.24582706,0.005868636,-0.32895064,0.9999828,0.052511558,0.12179857,-0.029261746
0.0,0.3275906,-0.6252062,-0.00066137686,-0.059959706,-0.3218973,0.9982008,0.112111755,0.392371,-0.093442135
0.0,0.2702644,-0.7357218,0.12401433,0.63688594,-0.24998686,0.77095807,-0.0037267804,0.47180104,-0.009265106
0.0,0.26081455,-0.9324938,0.22557819,0.85325515,-0.27049345,-0.52149373,0.013352767,0.20935947,-0.018783733
0.0,0.2852238,-0.76718265,0.096922785,0.94281614,-0.2807199,-0.33331326,-0.087845564,0.27016145,0.01674499
0.0,0.30670986,-0.9735144,0.17165302,0.7785445,-0.29808208,-0.62758946,-0.119050115,-0.041855913,0.026865814
0.12733749,0.27584872,-0.8679136,-0.07602739,0.67848027,-0.33615407,0.7346186,-0.021454364,-0.26579088,-0.027347341
0.0,0.23601174,-0.7385574,0.05351015,0.8165534,-0.17804623,0.5772699,-0.030737102,-0.266475,0.058006056
0.9334864,0.1682204,-1.0116358,-0.025655586,0.05495018,-0.26123118,0.9984891,0.14418212,-0.019779239,0.0018460043
0.6962527,0.12611297,-0.87992126,-0.10442111,0.09680122,-0.09285382,0.99530375,0.20919968,-0.061482113,0.10729632
0.029277146,0.13326387,-0.58345735,-0.078881785,0.18500201,0.038401842,0.98273814,0.28857228,0.12815745,0.1702402
0.0,0.13327996,-0.2662923,-0.2811537,0.038714815,0.19134566,0.9992503,0.13666026,0.10544714,0.105556324
0.0,0.10688995,-1.0587472,-0.255513,0.23857583,0.17718256,0.9711239,0.16559789,-0.24303009,0.13536984
0.0,0.09060808,-0.4004101,-0.29887787,0.13854654,0.19851846,0.9903559,0.07409704,0.38162145,0.09478618
0.0,0.14751056,-0.115893334,-0.38734126,0.12057,0.145996,0.9927048,0.14003748,0.297868,0.07411836
0.004228935,0.3728693,0.1996528,-0.4422169,0.13813601,-0.054927558,0.99041325,0.116867386,0.4430907,-0.046357527
0.17498478,0.30991447,0.81144416,-0.43481126,0.102727436,-0.000718575,0.99470955,0.3062132,0.37966442,-0.011357568
0.0,0.21161228,0.32113308,-0.30687824,0.40396443,0.08521699,0.9147747,0.40021783,0.6098798,0.013005547
0.0,0.2261987,-0.37955108,-0.3416089,0.45764115,0.18183821,0.88913697,0.44945008,0.45232624,0.042012215
0.0,0.19332501,1.3628328,-0.25022677,0.2830739,0.23076692,0.9590981,0.48160073,0.5514498,0.054852158
0.0,0.2666173,-0.9346489,-0.4613231,0.4388809,0.06318748,0.89854527,0.4307071,-0.21507676,0.03363979
0.0,0.20980597,-0.90516436,-0.3472292,0.7892583,0.041072298,0.61406136,0.4927646,0.5059338,0.0069732815
0.0,0.12809278,-0.9306426,-0.2754265,0.19361368,0.06497422,0.98107785,0.53811646,-0.21064125,0.036736533
1.4223528,0.12102333,-0.6772117,-0.1937449,0.8659905,0.111108795,-0.50006044,0.5466555,0.15815751,0.088186614
2.1649632,0.22620219,-0.6065037,0.036519267,0.9990756,0.19120824,0.0429873,0.59795314,0.12432194,0.099324316
1.9585556,0.21273345,-0.23209375,0.08899818,0.9614359,0.25460738,0.27502912,0.5838085,0.32345498,0.11797431
1.6866086,0.21037102,0.40562928,-0.005538333,0.87589645,0.21233642,0.4824991,0.5816584,0.31100637,0.07015985
0.0,0.26274937,-0.8047341,0.34632412,-0.07016997,0.23836032,0.99753505,0.63975376,-0.19948235,0.024412371
0.80185604,0.24496458,1.2271737,-0.08142507,0.9097078,0.104078606,0.41524902,0.55112314,-0.30952084,0.047942072
0.0,0.23678727,2.510877,-0.18392062,0.96753293,0.10967944,0.25274488,0.5481487,-0.30795804,0.061431307
0.0,0.28607622,-0.71114016,-0.34732336,-0.35906035,0.012091251,0.9333143,0.5259937,-0.16988604,0.0025666393
0.004086478,0.32651678,0.24628823,-0.2805017,0.01891824,0.095376104,0.999821,0.42538992,0.06690689,0.0053883344
0.1749679,0.443735,0.6638891,-0.22378942,0.14437778,0.15304694,0.98952264,0.49378642,0.024480648,0.023238733
0.0,0.43478712,-0.6277703,-0.22386989,-0.36940214,0.19995967,0.9292696,0.4361272,-0.16815893,0.05756197
0.0,0.41149804,0.1826179,0.002308879,0.25518057,0.21545616,0.96689343,0.48799354,-0.084747575,0.088760205
0.0,0.44696417,-0.5235533,-0.30967033,-0.98982906,0.04782924,0.14226183,0.40768543,-0.2151777,0.026891686
1.9512166,0.41061294,1.2236872,0.03273556,0.38370442,0.16458791,0.92345595,0.46769065,-0.26048058,0.046326853
1.9361969,0.3874108,1.9796021,0.46034217,0.49505433,0.24410391,0.86886203,0.49439237,-0.25943422,-0.07058642
0.0,0.4527984,-0.85251284,0.053714976,-0.827681,0.14161864,0.5611989,0.42507148,-0.22125061,-0.03450524
1.8191179,0.40721947,1.5853564,0.13290274,-0.67605335,0.1415945,0.7368527,0.50155556,-0.0020820133,-0.03523612
0.9646272,0.37956354,1.3642879,0.28177488,-0.67052376,0.21585637,0.74188805,0.5550902,0.00016098125,-0.04401719
0.0,0.3626925,-0.94277316,0.10668171,0.17313251,0.078308985,0.98489857,0.44398987,-0.22697024,-0.08443331
1.2082447,0.3703075,1.1909535,0.14870235,-0.71114314,0.10591884,0.7030473,0.5280966,-0.18982065,-0.08902358
0.0,0.35701957,-0.6963934,-0.10389441,0.42850152,-0.035420008,0.9035411,0.4191685,-0.2365983,-0.02982647
0.3345786,0.5077789,-0.9419301,0.23583886,0.8944978,0.10313004,0.4470723,0.40347013,0.17137997,-0.08723692
0.0,0.6150779,-0.6132106,0.47701326,0.63733995,0.16894343,0.7705828,0.5639663,0.119006045,-0.11551169
0.33829546,0.45458543,-0.5449763,-0.08071986,0.6026684,-0.08774326,0.7979917,0.3977977,0.30454093,-0.076405205
1.0693096,0.49209085,-0.24462068,0.27719268,0.39370126,-0.0090186745,0.91923845,0.43129015,0.2924512,-0.11320143
0.4536496,0.41515145,-0.7527783,0.38836703,0.5982896,0.020351456,0.8012799,0.5154134,0.5828012,-0.11276402
0.0,0.46261993,-1.3999314,0.07940763,0.97801584,-0.0735382,0.2085305,0.37114376,0.35006252,-0.12250783
0.012492265,0.44115403,-1.2882243,0.26476175,0.75675267,-0.109951176,0.6537013,0.42832747,0.56792456,-0.12948358
0.0,0.4578419,-0.7765664,-0.005520899,0.06011215,-0.08978852,0.99819165,0.40770954,-0.24241327,-0.10718041
0.0,0.40422925,-1.2321684,-0.02174035,0.4877454,-0.014349632,0.87298596,0.47005486,0.35810363,-0.085115574
0.0,0.44554296,-0.6554867,-0.008313056,0.14036123,-0.022729382,0.9901004,0.525195,-0.23527493,-0.0851705
0.0,0.45072094,-0.5257475,0.006791327,-0.80024755,0.09790071,-0.59966975,0.5121998,0.30454654,-0.09432017
0.0,0.4763587,-0.5970793,-0.018033464,-0.99997956,0.12114532,0.0063922247,0.5307672,0.340098,-0.04589697
0.0,0.561484,-1.0297589,-0.06741959,0.95995826,0.12089467,-0.28014317,0.5644945,0.60212463,-0.011011936
0.0,0.4524696,-1.1242949,-0.18184146,0.956126,0.14225075,-0.29295582,0.5037235,0.6597864,-0.015010759
0.0,0.47280064,-0.7939094,-0.31844956,0.19292872,0.11863363,0.9812128,0.47857067,-0.25172168,-0.016385503
0.0,0.46563795,-1.1293502,-0.4342058,0.91206646,0.032173313,-0.41004243,0.43336463,0.2612848,-0.0070515946
0.0,0.34826577,-1.2910062,-0.38407972,0.6812161,0.053750217,-0.73208237,0.5082062,0.26559132,0.019900408
0.0,0.45060417,-1.0258944,-0.535257,0.7071222,-0.0471429,-0.70709133,0.47986436,0.5147039,-0.043893762
0.0,0.35758686,-1.1369131,-0.43484652,0.85548854,-0.040675037,-0.5178217,0.3838243,0.5725788,-0.03391259
0.0,0.26234123,-0.77994025,-0.39175704,0.8447018,-0.07870754,0.5352372,0.4182015,0.42708695,0.017431047
0.0,0.17531213,-1.1891885,-0.45250604,0.72246957,0.121693335,0.69140273,0.24461657,0.18015568,0.11486532
0.0,0.14893503,-1.0753032,-0.4966477,0.88532263,0.15489203,0.46497726,0.17243516,0.40140465,0.1388872
0.0,0.18903938,-0.99141407,-0.5223911,0.5822649,-0.055021055,0.8129991,0.22630072,-0.23591979,0.09618929
0.0,0.14311191,-1.4228634,-0.4616851,0.7535634,0.13506916,0.6573752,0.20197828,0.2025015,0.14406812
0.0,0.09863251,-0.6870965,-0.4566253,0.55827016,0.09961848,0.8296592,0.1914526,-0.23273474,0.12570587
0.0,0.07989535,-1.420409,-0.5357098,-0.13409428,0.23615146,0.9909686,0.05164936,0.24770345,0.17988777
0.0,0.06826112,-1.288851,-0.5342383,0.27586803,0.2328994,0.9611955,0.02354072,0.22984362,0.19874495
0.0,0.0978736,-1.1577913,-0.46849254,0.43251854,0.34990332,0.90162504,0.12705886,0.43359163,0.1888907
0.0,0.086092204,-0.8875917,-0.40115997,0.2403551,0.2500321,0.970685,0.14782506,0.44296733,0.17046574
0.0,0.094876595,0.113047495,-0.46199152,0.6831623,0.2716091,0.73026663,0.14314857,0.43381032,0.18981779
0.0,0.16746631,-0.7607523,-0.52766204,0.8903817,0.12102414,0.4552147,0.16647914,0.45211875,0.13304144
0.0,0.19950376,-1.3109182,-0.5595892,0.88681936,0.10636752,-0.46211624,0.19568144,0.2493801,0.1340131
0.001697291,0.32724285,-0.57269114,-0.6010447,0.8052044,0.08596066,0.5929974,0.24545793,-0.23786558,0.03209842
0.0,0.17574693,-1.2422559,-0.5518697,0.9982988,0.08448021,0.058304545,0.29104558,0.2394997,0.09891242
0.00395847,0.20232849,0.4226609,-0.5563506,0.81259245,0.18519327,0.58283234,0.39554814,0.3156101,0.078771845
0.0,0.13893366,-0.65572166,-0.5275684,0.7218659,0.18781355,0.69203293,0.38057515,-0.25462076,0.12035946
0.0,0.10196069,-0.72229296,-0.49693933,0.9146601,0.1955198,0.40422386,0.37157002,0.22670342,0.17421326
0.0,0.08955434,-0.18922204,-0.3364591,0.81837547,0.24724236,0.5746839,0.42453322,0.16015378,0.14834732
0.17517056,0.07530449,1.2642052,-0.40563807,0.82369345,0.24644724,0.5670354,0.36266056,0.24472028,0.18546197
0.0,0.52692944,0.16567199,0.43801558,-0.4329709,0.18859729,-0.9014079,0.5075809,0.29355025,-0.16112086
0.00052438315,0.5195938,-0.050972123,0.05522546,-0.89456415,0.044556,-0.4469396,0.5021529,0.019394659,-0.14949971
0.09596802,0.5017283,-0.21451968,-0.10191198,0.040502373,-0.033216257,0.9991794,0.464287,-0.2522656,-0.13881254
0.017055623,0.6145815,0.20593159,-0.32241955,-0.27538568,-0.110933475,-0.9613338,0.39919975,-0.3082283,-0.16512606
0.0,0.3823487,-0.5237664,0.01117954,0.5155242,-0.077237464,0.856875,0.38287133,-0.27632174,-0.14993727
0.0,0.43394333,-0.38394812,-0.1830337,-0.6897143,-0.14761305,0.7240816,0.334396,-0.24707869,-0.14641783
0.0,0.33122104,-0.73440105,-0.10033703,0.8019842,-0.14885655,-0.59734523,0.2919144,0.06508446,-0.09873805
0.0,0.3201573,-0.7982343,0.3115309,0.61552393,-0.08670672,0.7881182,0.17566216,0.31393346,-0.048762448
0.0014453605,0.30054215,-0.79546905,0.3706524,0.48694527,-0.02489492,0.87343246,0.059571274,-0.26980022,-0.04459884
0.0,0.25253007,-0.7858246,0.25574172,0.8544021,-0.23306406,-0.5196123,0.03620465,-0.110267244,0.015917562
0.0,0.31448704,-0.85767174,-0.003937494,0.97280115,-0.22955212,-0.23164178,0.15209098,0.12046399,-0.028895393
0.0,0.31408858,-0.034261953,0.15995286,0.26637632,-0.14837831,0.9638691,0.027959645,-0.056255937,-0.037447922
0.028208598,0.33406678,-0.5914626,-0.10797244,0.28776172,-0.2778148,0.95770204,0.09556339,-0.20103002,-0.10643717
0.0,0.3142478,-0.85142523,-0.026387315,0.75709486,-0.23032752,0.653305,0.19029735,-0.26988995,-0.07570351
0.00023839017,0.303103,-1.0147135,-0.12035085,0.15835194,-0.18800667,0.9873827,0.17463376,-0.24971421,-0.08409523
0.0,0.37886655,0.06742615,-0.18697347,0.25989363,0.020846015,0.96563727,0.21492615,-0.0738354,-0.049123734
